Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
2020-09-29T17:44:35.900+0200: 2.618: [GC (Allocation Failure) [PSYoungGen: 635109K->47173K(634880K)] 643277K->55341K(2033152K), 0.0158535 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:35.965+0200: 2.683: [GC (Allocation Failure) [PSYoungGen: 619077K->30660K(635392K)] 627245K->38828K(2033664K), 0.0114265 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.028+0200: 2.746: [GC (Allocation Failure) [PSYoungGen: 602564K->42021K(637440K)] 610732K->50189K(2035712K), 0.0140144 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.091+0200: 2.809: [GC (Allocation Failure) [PSYoungGen: 616485K->28389K(635904K)] 624653K->36557K(2034176K), 0.0097523 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.152+0200: 2.871: [GC (Allocation Failure) [PSYoungGen: 602853K->42277K(638464K)] 611021K->50445K(2036736K), 0.0157394 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:36.221+0200: 2.939: [GC (Allocation Failure) [PSYoungGen: 619301K->30436K(637440K)] 627469K->38604K(2035712K), 0.0130313 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.287+0200: 3.005: [GC (Allocation Failure) [PSYoungGen: 607460K->32740K(640512K)] 615628K->40908K(2038784K), 0.0135463 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.352+0200: 3.070: [GC (Allocation Failure) [PSYoungGen: 613348K->24356K(638976K)] 621516K->32524K(2037248K), 0.0086412 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.410+0200: 3.128: [GC (Allocation Failure) [PSYoungGen: 604964K->44453K(638464K)] 613132K->52621K(2036736K), 0.0146770 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.474+0200: 3.192: [GC (Allocation Failure) [PSYoungGen: 624549K->21092K(601600K)] 632717K->29260K(1999872K), 0.0076200 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.532+0200: 3.250: [GC (Allocation Failure) [PSYoungGen: 601188K->26468K(640000K)] 609356K->34636K(2038272K), 0.0092596 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.592+0200: 3.310: [GC (Allocation Failure) [PSYoungGen: 606564K->30819K(638976K)] 614732K->38987K(2037248K), 0.0128516 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.657+0200: 3.375: [GC (Allocation Failure) [PSYoungGen: 610915K->50405K(633856K)] 619083K->58573K(2032128K), 0.0169212 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:36.723+0200: 3.441: [GC (Allocation Failure) [PSYoungGen: 627429K->51620K(628736K)] 635597K->59788K(2027008K), 0.0176881 secs] [Times: user=0.25 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:36.790+0200: 3.508: [GC (Allocation Failure) [PSYoungGen: 628644K->24612K(635392K)] 636812K->32780K(2033664K), 0.0097607 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.849+0200: 3.567: [GC (Allocation Failure) [PSYoungGen: 596004K->34147K(634880K)] 604172K->42315K(2033152K), 0.0137818 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
