Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
2020-09-29T11:43:14.386+0200: 10.477: [GC (Allocation Failure) [PSYoungGen: 667233K->11009K(680960K)] 667637K->11413K(2079232K), 0.0070248 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:14.497+0200: 10.587: [GC (Allocation Failure) [PSYoungGen: 674049K->4097K(680960K)] 674453K->4501K(2079232K), 0.0037089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:14.602+0200: 10.692: [GC (Allocation Failure) [PSYoungGen: 667137K->10913K(680448K)] 667541K->11317K(2078720K), 0.0065381 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:14.716+0200: 10.806: [GC (Allocation Failure) [PSYoungGen: 673953K->3969K(680960K)] 674357K->4373K(2079232K), 0.0036154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:14.818+0200: 10.908: [GC (Allocation Failure) [PSYoungGen: 667009K->10785K(680448K)] 667413K->11189K(2078720K), 0.0067281 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:14.923+0200: 11.013: [GC (Allocation Failure) [PSYoungGen: 673825K->3905K(680960K)] 674229K->4309K(2079232K), 0.0034884 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:15.023+0200: 11.114: [GC (Allocation Failure) [PSYoungGen: 666945K->10657K(680448K)] 667349K->11061K(2078720K), 0.0067710 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:15.135+0200: 11.225: [GC (Allocation Failure) [PSYoungGen: 673697K->3777K(680960K)] 674101K->4181K(2079232K), 0.0037968 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:15.237+0200: 11.327: [GC (Allocation Failure) [PSYoungGen: 666817K->10625K(681472K)] 667221K->11029K(2079744K), 0.0065225 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:15.345+0200: 11.435: [GC (Allocation Failure) [PSYoungGen: 674689K->4737K(681472K)] 675093K->5141K(2079744K), 0.0040898 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:15.462+0200: 11.552: [GC (Allocation Failure) [PSYoungGen: 668801K->12545K(680448K)] 669205K->12949K(2078720K), 0.0084380 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:15.580+0200: 11.670: [GC (Allocation Failure) [PSYoungGen: 675585K->5665K(680960K)] 675989K->6069K(2079232K), 0.0055474 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:15.690+0200: 11.780: [GC (Allocation Failure) [PSYoungGen: 668705K->12417K(679424K)] 669109K->12821K(2077696K), 0.0073673 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:15.807+0200: 11.897: [GC (Allocation Failure) [PSYoungGen: 674433K->4513K(680448K)] 674837K->4917K(2078720K), 0.0038151 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:15.903+0200: 11.993: [GC (Allocation Failure) [PSYoungGen: 666529K->10273K(680960K)] 666933K->10677K(2079232K), 0.0063919 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:16.011+0200: 12.101: [GC (Allocation Failure) [PSYoungGen: 671771K->32K(663552K)] 672175K->436K(2061824K), 0.0008823 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:16.106+0200: 12.197: [GC (Allocation Failure) [PSYoungGen: 663072K->6913K(681472K)] 663476K->7317K(2079744K), 0.0049069 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:16.211+0200: 12.301: [GC (Allocation Failure) [PSYoungGen: 669953K->13761K(676864K)] 670357K->14165K(2075136K), 0.0074919 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:16.311+0200: 12.402: [GC (Allocation Failure) [PSYoungGen: 676801K->6817K(680960K)] 677205K->7221K(2079232K), 0.0048901 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:16.414+0200: 12.504: [GC (Allocation Failure) [PSYoungGen: 668833K->12577K(679936K)] 669237K->12981K(2078208K), 0.0076640 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:16.517+0200: 12.608: [GC (Allocation Failure) [PSYoungGen: 674593K->4641K(680448K)] 674997K->5045K(2078720K), 0.0037589 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:16.624+0200: 12.715: [GC (Allocation Failure) [PSYoungGen: 666657K->10465K(680448K)] 667061K->10869K(2078720K), 0.0074861 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:16.733+0200: 12.824: [GC (Allocation Failure) [PSYoungGen: 672481K->2465K(680960K)] 672885K->2869K(2079232K), 0.0030121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:16.834+0200: 12.924: [GC (Allocation Failure) [PSYoungGen: 665505K->9313K(680960K)] 665909K->9717K(2079232K), 0.0060747 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:16.936+0200: 13.026: [GC (Allocation Failure) [PSYoungGen: 672353K->2465K(680960K)] 672757K->2869K(2079232K), 0.0029426 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:17.035+0200: 13.125: [GC (Allocation Failure) [PSYoungGen: 665505K->9217K(680960K)] 665909K->9621K(2079232K), 0.0061749 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:17.150+0200: 13.240: [GC (Allocation Failure) [PSYoungGen: 672257K->2273K(681472K)] 672661K->2677K(2079744K), 0.0026517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:17.253+0200: 13.343: [GC (Allocation Failure) [PSYoungGen: 666337K->10145K(681472K)] 666741K->10549K(2079744K), 0.0067676 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:17.359+0200: 13.449: [GC (Allocation Failure) [PSYoungGen: 674209K->4257K(681984K)] 674613K->4661K(2080256K), 0.0035806 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:17.457+0200: 13.547: [GC (Allocation Failure) [PSYoungGen: 668833K->12577K(677376K)] 669237K->12981K(2075648K), 0.0078034 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:17.565+0200: 13.655: [GC (Allocation Failure) [PSYoungGen: 677153K->7297K(681984K)] 677557K->7701K(2080256K), 0.0053497 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:17.678+0200: 13.768: [GC (Allocation Failure) [PSYoungGen: 671361K->32K(680960K)] 671765K->436K(2079232K), 0.0004441 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:17.784+0200: 13.875: [GC (Allocation Failure) [PSYoungGen: 664096K->8001K(681984K)] 664500K->8405K(2080256K), 0.0053290 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:17.889+0200: 13.979: [GC (Allocation Failure) [PSYoungGen: 672030K->32K(681472K)] 672434K->436K(2079744K), 0.0004755 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
